1023, 62916897, 4, b1d2 + a1b1c1 + a1b1d2 + b1c1d2, 4, b1 + a1b1c2 + a1b1d1 + b1c2d1, 6, a2c1 + a2d1 + c1d1 + a2b1c1 + a2b1d1 + b1c1d1, 8, d2 + a2c2 + a2d2 + b1d2 + c2d2 + a2b1c2 + a2b1d2 + b1c2d2, 00220c21843044000022c0214830440000220c21843044000022c02148304400082004230410c4208020402340104c20082004230410c4208020402340104c208032042004204c01083240204020c4018032042004204c01083240204020c401003084220c00442100304822c0004421003084220c00442100304822c0004421, 8053066001, 7, b2 + a1c1 + a1d1 + c1d1 + a1b2c1 + a1b2d1 + b2c1d1, 8, d2 + a1c2 + a1d2 + b2d2 + c2d2 + a1b2c2 + a1b2d2 + b2c2d2, 6, b2 + a2b2 + b2d2 + a2b2c1 + a2b2d2 + b2c1d2, 5, b2 + a2b2 + a2b2c2 + a2b2d1 + b2c2d1, 00d103dd21991159001d03dd21991195d100dd03992159111d00dd039921951102d901d5011931d9029d015d0191319dd902d5011901d9319d025d0191019d31209101d901d9135d2019019d019d13d59120d901d9015d1319209d019d01d513009921d1035911dd0099211d039511dd9900d1215903dd1199001d219503dd11,
1023, 62916898, 4, b1 + a1b1c1 + a1b1d2 + b1c1d2, 4, b1d1 + a1b1c2 + a1b1d1 + b1c2d1, 8, d1 + a2c1 + a2d1 + b1d1 + c1d1 + a2b1c1 + a2b1d1 + b1c1d1, 6, a2c2 + a2d2 + c2d2 + a2b1c2 + a2b1d2 + b1c2d2, 00110c12483088000011c0128430880000110c12483088000011c0128430880008130410c8100820801340108c10802008130410c8100820801340108c10802008108c02403108108010c8020431801008108c02403108108010c8020431801088120c00481100308812c0008411003088120c00481100308812c00084110030, 8053066002, 10, a1 + d1 + a1b2 + a1c1 + a1d1 + b2d1 + c1d1 + a1b2c1 + a1b2d1 + b2c1d1, 8, a1 + a1b2 + a1c2 + a1d2 + c2d2 + a1b2c2 + a1b2d2 + b2c2d2, 4, a2b2 + a2b2c1 + a2b2d2 + b2c1d2, 6, b2 + a2b2 + b2d1 + a2b2c2 + a2b2d1 + b2c2d1, 03840088110021c0034800881100210c840388000011c0214803880000110c21018c02803180014001c80208310801048c01800280314001c801080208310401018020c8130401800108208c134001088001c8200413800108018c2040130801218800c0118403002188000c114803008821c0008411000388210c0048110003,
1023, 62916900, 4, b1 + a1b1c1 + a1b1d2 + b1c1d2, 4, b1c2 + a1b1c2 + a1b1d1 + b1c2d1, 6, a2c1 + a2d1 + c1d1 + a2b1c1 + a2b1d1 + b1c1d1, 8, c2 + a2c2 + b1c2 + a2d2 + c2d2 + a2b1c2 + a2b1d2 + b1c2d2, 001184300c12440000114830c0124400001184300c12440000114830c01244008031041004104c02083140104010c4028031041004104c02083140104010c402081004200413c4108010402040134c10081004200413c4108010402040134c1000300c00841144120030c0004811441200300c00841144120030c00048114412, 8053066004, 6, a1c1 + a1d1 + c1d1 + a1b2c1 + a1b2d1 + b2c1d1, 8, c2 + a1c2 + b2c2 + a1d2 + c2d2 + a1b2c2 + a1b2d2 + b2c2d2, 4, a2b2 + a2b2c1 + a2b2d2 + b2c1d2, 6, b2 + a2b2 + b2c2 + a2b2c2 + a2b2d1 + b2c2d1, 00842100038811c0004821000388110c840000218803c0114800002188030c1120040180018013c8204001080108138c042080018001c8134020080108018c1302800140018c31800208010401c83108800240018c01803108020401c8010831000003c0218411880000030c214811880000c0038421881100000c0348218811,
1023, 62916903, 4, b1d2 + a1b1c1 + a1b1d2 + b1c1d2, 6, b1 + b1c2 + b1d1 + a1b1c2 + a1b1d1 + b1c2d1, 8, d1 + a2c1 + a2d1 + b1d1 + c1d1 + a2b1c1 + a2b1d1 + b1c1d1, 10, c2 + d2 + a2c2 + b1c2 + a2d2 + b1d2 + c2d2 + a2b1c2 + a2b1d2 + b1c2d2, 00228403c0128800002248030c12880000228403c0128800002248030c12880080020423c8108002080240238c10080280020423c8108002080240238c10080280328c02400280010832c8020402080180328c02400280010832c8020402080188128422c0000003881248220c00000388128422c0000003881248220c000003, 8053066007, 11, a1 + b2 + d1 + a1b2 + a1c1 + a1d1 + b2d1 + c1d1 + a1b2c1 + a1b2d1 + b2c1d1, 12, a1 + c2 + d2 + a1b2 + a1c2 + b2c2 + a1d2 + b2d2 + c2d2 + a1b2c2 + a1b2d2 + b2c2d2, 6, b2 + a2b2 + b2d2 + a2b2c1 + a2b2d2 + b2c1d2, 7, b2 + a2b2 + b2c2 + b2d1 + a2b2c2 + a2b2d1 + b2c2d1, 03d1225533112159031d225533112195d1035522113359211d03552211339521235102d5311923512315025d319123155123d5021931512315235d0291311523239120511351235d23192015131523d59123512051135d23192315201513d523211122d1335903552111221d339503551121d1225933550311211d2295335503,
1023, 62916904, 4, b1c1 + a1b1c1 + a1b1d2 + b1c1d2, 4, b1 + a1b1c2 + a1b1d1 + b1c2d1, 8, c1 + a2c1 + b1c1 + a2d1 + c1d1 + a2b1c1 + a2b1d1 + b1c1d1, 6, a2c2 + a2d2 + c2d2 + a2b1c2 + a2b1d2 + b1c2d2, 002248300c21880000228430c0218800002248300c21880000228430c0218800082040328c01082080200432c8018020082040328c01082080200432c80180200823c8200420081080238c20402080100823c8200420081080238c2040208010882148220c00003088218422c0000030882148220c00003088218422c0000030, 8053066008, 11, a1 + b2 + c1 + a1b2 + a1c1 + b2c1 + a1d1 + c1d1 + a1b2c1 + a1b2d1 + b2c1d1, 8, a1 + a1b2 + a1c2 + a1d2 + c2d2 + a1b2c2 + a1b2d2 + b2c2d2, 6, b2 + a2b2 + b2c1 + a2b2c1 + a2b2d2 + b2c1d2, 5, b2 + a2b2 + a2b2c2 + a2b2d1 + b2c2d1, 03d1119900dd2159031d119900dd2195d1039911dd0059211d039911dd00952101d91391205d01d9019d131920d5019dd90191135d20d9019d011913d5209d0101d531d902d90119015d319d029d0191d501d931d90219015d019d319d02910121dd11d10059039921dd111d00950399dd21d11159009903dd211d1195009903,
1023, 62916907, 6, b1 + b1c1 + b1d2 + a1b1c1 + a1b1d2 + b1c1d2, 4, b1d1 + a1b1c2 + a1b1d1 + b1c2d1, 10, c1 + d1 + a2c1 + b1c1 + a2d1 + b1d1 + c1d1 + a2b1c1 + a2b1d1 + b1c1d1, 8, d2 + a2c2 + a2d2 + b1d2 + c2d2 + a2b1c2 + a2b1d2 + b1c2d2, 00114803c0214400001184030c21440000114803c0214400001184030c214400081340014001c4208013040104014c20081340014001c4208013040104014c208001400240314c01080104020431c4018001400240314c01080104020431c4010003c0004811442100030c00841144210003c0004811442100030c0084114421, 8053066011, 10, c1 + d1 + a1c1 + b2c1 + a1d1 + b2d1 + c1d1 + a1b2c1 + a1b2d1 + b2c1d1, 8, d2 + a1c2 + a1d2 + b2d2 + c2d2 + a1b2c2 + a1b2d2 + b2c2d2, 6, a2b2 + b2c1 + b2d2 + a2b2c1 + a2b2d2 + b2c1d2, 6, b2 + a2b2 + b2d1 + a2b2c2 + a2b2d1 + b2c2d1, 008412cc304411c0004812cc3044110c8400cc124430c0114800cc1244300c11028c10c410c4314002c8104c104c31048c02c410c4104031c8024c104c10043120c410c8100413c4204c108c1040134cc420c8100410c4134c208c1040104c1300cc30c01284114400cc300c12481144cc00c03084124411cc000c3048124411,
1023, 62916909, 6, b1 + b1c1 + b1d2 + a1b1c1 + a1b1d2 + b1c1d2, 4, b1c2 + a1b1c2 + a1b1d1 + b1c2d1, 8, c1 + a2c1 + b1c1 + a2d1 + c1d1 + a2b1c1 + a2b1d1 + b1c1d1, 10, c2 + d2 + a2c2 + b1c2 + a2d2 + b1d2 + c2d2 + a2b1c2 + a2b1d2 + b1c2d2, 0011c0218403880000110c21480388000011c0218403880000110c2148038800803140018c01800208310401c8010802803140018c01800208310401c80108028001c8200413800108018c20401308018001c8200413800108018c20401308018821c0008411000388210c00481100038821c0008411000388210c0048110003, 8053066013, 10, a1 + c1 + a1b2 + a1c1 + b2c1 + a1d1 + c1d1 + a1b2c1 + a1b2d1 + b2c1d1, 12, a1 + c2 + d2 + a1b2 + a1c2 + b2c2 + a1d2 + b2d2 + c2d2 + a1b2c2 + a1b2d2 + b2c2d2, 6, a2b2 + b2c1 + b2d2 + a2b2c1 + a2b2d2 + b2c1d2, 6, b2 + a2b2 + b2c2 + a2b2c2 + a2b2d1 + b2c2d1, 0384334422cc21c00348334422cc210c84034433cc22c02148034433cc220c21230413c420c423c82340134c204c238c0423c413c420c82340234c134c208c2323c43140028c23c4234c310402c8234cc42340318c02c4234c230431c8024c23214433c0228403cc2144330c224803cc4421c0338422cc0344210c334822cc03,
1023, 62916910, 4, b1c1 + a1b1c1 + a1b1d2 + b1c1d2, 6, b1 + b1c2 + b1d1 + a1b1c2 + a1b1d1 + b1c2d1, 10, c1 + d1 + a2c1 + b1c1 + a2d1 + b1d1 + c1d1 + a2b1c1 + a2b1d1 + b1c1d1, 8, c2 + a2c2 + b1c2 + a2d2 + c2d2 + a2b1c2 + a2b1d2 + b1c2d2, 0022c0124803440000220c12840344000022c0124803440000220c12840344008002403240014c02080204320401c4028002403240014c02080204320401c402082340024002c4108023040204024c10082340024002c4108023040204024c1000034822c0004412000384220c00441200034822c0004412000384220c004412, 8053066014, 11, b2 + c1 + d1 + a1c1 + b2c1 + a1d1 + b2d1 + c1d1 + a1b2c1 + a1b2d1 + b2c1d1, 8, c2 + a1c2 + b2c2 + a1d2 + c2d2 + a1b2c2 + a1b2d2 + b2c2d2, 6, b2 + a2b2 + b2c1 + a2b2c1 + a2b2d2 + b2c1d2, 7, b2 + a2b2 + b2c2 + b2d1 + a2b2c2 + a2b2d1 + b2c2d1, 00d1301112551159001d301112551195d1001130551259111d0011305512951120511091105d13512015101910d51315512091105d10511315201910d510151302d5105110513119025d101510153191d5025110511019315d02151015109131005512d1305911110055121d309511115500d1125930111155001d1295301111,
1023, 8053065249, 10, a1 + d2 + a1b1 + a1c1 + a1d2 + b1d2 + c1d2 + a1b1c1 + a1b1d2 + b1c1d2, 8, a1 + a1b1 + a1c2 + a1d1 + c2d1 + a1b1c2 + a1b1d1 + b1c2d1, 4, a2b1 + a2b1c1 + a2b1d1 + b1c1d1, 6, b1 + a2b1 + b1d2 + a2b1c2 + a2b1d2 + b1c2d2, 03840088110021c0034800881100210c03840088110021c0034800881100210c018c02803180014001c8020831080104018c02803180014001c802083108010413040180018020c8134001080108208c13040180018020c8134001080108208c11840300218800c0114803002188000c11840300218800c0114803002188000c, 62916113, 4, b2 + a1b2c1 + a1b2d1 + b2c1d1, 4, b2d2 + a1b2c2 + a1b2d2 + b2c2d2, 10, a2 + d2 + a2b2 + a2c1 + a2d2 + b2d2 + c1d2 + a2b2c1 + a2b2d2 + b2c1d2, 8, a2 + a2b2 + a2c2 + a2d1 + c2d1 + a2b2c2 + a2b2d1 + b2c2d1, 0c11001244308400c011001244304800110c12003044008411c012003044004804130810c4100420401380104c1040201304100810c4200413401080104c20404c31041004108002c431401040100802314c10041004028031c410401040020844110c30841200004411c030481200001144300c12840000114430c012480000,
1023, 8053065250, 7, b1 + a1c1 + a1d2 + c1d2 + a1b1c1 + a1b1d2 + b1c1d2, 8, d1 + a1c2 + a1d1 + b1d1 + c2d1 + a1b1c2 + a1b1d1 + b1c2d1, 6, b1 + a2b1 + b1d1 + a2b1c1 + a2b1d1 + b1c1d1, 5, b1 + a2b1 + a2b1c2 + a2b1d2 + b1c2d2, 00d103dd21991159001d03dd2199119500d103dd21991159001d03dd2199119502d901d5011931d9029d015d0191319d02d901d5011931d9029d015d0191319d01d9135d209101d9019d13d52019019d01d9135d209101d9019d13d52019019d035911dd009921d1039511dd0099211d035911dd009921d1039511dd0099211d, 62916114, 4, b2d1 + a1b2c1 + a1b2d1 + b2c1d1, 4, b2 + a1b2c2 + a1b2d2 + b2c2d2, 6, a2c1 + a2d2 + c1d2 + a2b2c1 + a2b2d2 + b2c1d2, 8, d1 + a2c2 + a2d1 + b2d1 + c2d1 + a2b2c2 + a2b2d1 + b2c2d1, 00220c21843044000022c021483044002200210c30840044220021c030480044082004230410c4208020402340104c2020082304100420c4208023401040204c04204c01803204204020c401083240202004014c32802004204001c4320820400c00442100308422c000442100304822000c21443000228400c0214430002248,
